,hashtags,symbols,user_mentions,urls,media
774,[],[],"[{'screen_name': 'MLS', 'name': 'Major League Soccer', 'id': 107146095, 'id_str': '107146095', 'indices': [0, 4]}]",[],"[{'id': 1309132148738269187, 'id_str': '1309132148738269187', 'indices': [5, 28], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Eir4wNGWoAM_q5N.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Eir4wNGWoAM_q5N.jpg', 'url': 'https://t.co/bXXUb5YtB5', 'display_url': 'pic.twitter.com/bXXUb5YtB5', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1309132215889080321/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 512, 'h': 512, 'resize': 'fit'}, 'medium': {'w': 512, 'h': 512, 'resize': 'fit'}, 'small': {'w': 512, 'h': 512, 'resize': 'fit'}}}]"
775,[],[],[],[],"[{'id': 1309118702172934144, 'id_str': '1309118702172934144', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/Eirw7mGXsAo5iwp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eirw7mGXsAo5iwp.jpg', 'url': 'https://t.co/bWJtM1Ulj9', 'display_url': 'pic.twitter.com/bWJtM1Ulj9', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1309124905192042497/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}}}]"
776,[],[],[],"[{'url': 'https://t.co/JfTpBtO1BE', 'expanded_url': 'http://fw.to/mNJW7PT', 'display_url': 'fw.to/mNJW7PT', 'indices': [17, 40]}]",
777,[],[],[],[],"[{'id': 1308960281998045186, 'id_str': '1308960281998045186', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/EipfZX7XkAIfT5a.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipfZX7XkAIfT5a.jpg', 'url': 'https://t.co/vgsGL1VRbE', 'display_url': 'pic.twitter.com/vgsGL1VRbE', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308964276523208707/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
778,[],[],"[{'screen_name': 'BigAfrika88', 'name': 'CJ Sapong', 'id': 177604598, 'id_str': '177604598', 'indices': [3, 15]}]",[],
779,[],[],"[{'screen_name': 'Heineken', 'name': 'Heineken', 'id': 29191062, 'id_str': '29191062', 'indices': [36, 45]}]",[],"[{'id': 1308950149046112256, 'id_str': '1308950149046112256', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/media/EipTObaWkAA0ibX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipTObaWkAA0ibX.jpg', 'url': 'https://t.co/RDn4MHLWi0', 'display_url': 'pic.twitter.com/RDn4MHLWi0', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308951908430811137/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}}}]"
780,[],[],"[{'screen_name': 'did_chicago_win', 'name': 'Did Chicago win?', 'id': 1291186022403969025, 'id_str': '1291186022403969025', 'indices': [0, 16]}]",[],
781,[],[],[],[],"[{'id': 1308948027818770432, 'id_str': '1308948027818770432', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EipRdnpWAAAcwLY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipRdnpWAAAcwLY.jpg', 'url': 'https://t.co/PLfGescBEq', 'display_url': 'pic.twitter.com/PLfGescBEq', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308948231393550337/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]"
782,[],[],[],[],"[{'id': 1308945892150595589, 'id_str': '1308945892150595589', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/EipPWpPX0AUisb5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipPWpPX0AUisb5.jpg', 'url': 'https://t.co/9L2MfSahmH', 'display_url': 'pic.twitter.com/9L2MfSahmH', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308946070169411584/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
783,[],[],"[{'screen_name': 'BigAfrika88', 'name': 'CJ Sapong', 'id': 177604598, 'id_str': '177604598', 'indices': [16, 28]}]",[],"[{'id': 1308940905303347200, 'id_str': '1308940905303347200', 'indices': [32, 55], 'media_url': 'http://pbs.twimg.com/media/EipK-pOX0AE18wU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipK-pOX0AE18wU.jpg', 'url': 'https://t.co/zBmPAIaFd6', 'display_url': 'pic.twitter.com/zBmPAIaFd6', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308942666680487936/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
784,[],[],[],[],"[{'id': 1308941968869937154, 'id_str': '1308941968869937154', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/EipLyR4X0AIfd7B.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipLyR4X0AIfd7B.jpg', 'url': 'https://t.co/F78QLGEtVo', 'display_url': 'pic.twitter.com/F78QLGEtVo', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308942047584366596/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
785,"[{'text': 'cffc', 'indices': [34, 39]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [40, 56]}]",[],"[{'id': 1308941779597758464, 'id_str': '1308941779597758464', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/EipLnQyXkAAO0Xn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipLnQyXkAAO0Xn.jpg', 'url': 'https://t.co/AEAxYHrk6n', 'display_url': 'pic.twitter.com/AEAxYHrk6n', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308941906957795330/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1067, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1821, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 605, 'h': 680, 'resize': 'fit'}}}]"
786,"[{'text': 'CHIvHOU', 'indices': [39, 47]}]",[],"[{'screen_name': 'BigAfrika88', 'name': 'CJ Sapong', 'id': 177604598, 'id_str': '177604598', 'indices': [10, 22]}]",[],"[{'id': 1308941473417768966, 'id_str': '1308941473417768966', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1308941473417768966/pu/img/QwGJ-6OBFfik5UA1.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1308941473417768966/pu/img/QwGJ-6OBFfik5UA1.jpg', 'url': 'https://t.co/zvqKsKtkrx', 'display_url': 'pic.twitter.com/zvqKsKtkrx', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308941591801925638/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]"
787,"[{'text': 'cffc', 'indices': [27, 32]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [33, 49]}]",[],"[{'id': 1308937170330292224, 'id_str': '1308937170330292224', 'indices': [50, 73], 'media_url': 'http://pbs.twimg.com/media/EipHa97XkAABORL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipHa97XkAABORL.jpg', 'url': 'https://t.co/N9xuJB0A40', 'display_url': 'pic.twitter.com/N9xuJB0A40', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308937401432236032/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1821, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1067, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 605, 'h': 680, 'resize': 'fit'}}}]"
788,"[{'text': 'cffc', 'indices': [36, 41]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [42, 58]}]",[],"[{'id': 1308937091812855810, 'id_str': '1308937091812855810', 'indices': [59, 82], 'media_url': 'http://pbs.twimg.com/media/EipHWZbWkAID2wO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipHWZbWkAID2wO.jpg', 'url': 'https://t.co/c8idKyQgiO', 'display_url': 'pic.twitter.com/c8idKyQgiO', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308937395946098688/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 605, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1821, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1067, 'h': 1200, 'resize': 'fit'}}}]"
789,"[{'text': 'cffc', 'indices': [37, 42]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [43, 59]}]",[],"[{'id': 1308937040982151172, 'id_str': '1308937040982151172', 'indices': [60, 83], 'media_url': 'http://pbs.twimg.com/media/EipHTcEXkAQgyog.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipHTcEXkAQgyog.jpg', 'url': 'https://t.co/mskZH8HAs6', 'display_url': 'pic.twitter.com/mskZH8HAs6', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308937390837436417/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1067, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1821, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 605, 'h': 680, 'resize': 'fit'}}}]"
790,"[{'text': 'cffc', 'indices': [40, 45]}]",[],"[{'screen_name': 'gerbercollision', 'name': 'Gerber Collision', 'id': 326253909, 'id_str': '326253909', 'indices': [46, 62]}]",[],"[{'id': 1308934380535062529, 'id_str': '1308934380535062529', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/EipE4lIWoAEYV9b.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipE4lIWoAEYV9b.jpg', 'url': 'https://t.co/4VN1aHXoTP', 'display_url': 'pic.twitter.com/4VN1aHXoTP', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308934726481313793/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1821, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1067, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 605, 'h': 680, 'resize': 'fit'}}}]"
791,"[{'text': 'CHIvHOU', 'indices': [46, 54]}]",[],[],[],"[{'id': 1308930045688377345, 'id_str': '1308930045688377345', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/media/EipA8QkXcAEVBFP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EipA8QkXcAEVBFP.jpg', 'url': 'https://t.co/xItBpOeD2r', 'display_url': 'pic.twitter.com/xItBpOeD2r', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308930191012630532/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]"
792,"[{'text': 'CHIvHOU', 'indices': [19, 27]}]",[],[],[],"[{'id': 1308926208344821761, 'id_str': '1308926208344821761', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/Eio9c5WXkAE96xo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eio9c5WXkAE96xo.jpg', 'url': 'https://t.co/dxbXBMf9oy', 'display_url': 'pic.twitter.com/dxbXBMf9oy', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308926223242989571/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
793,"[{'text': 'CHIvHOU', 'indices': [29, 37]}]",[],[],[],"[{'id': 1308923981508952064, 'id_str': '1308923981508952064', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1308923981508952064/img/LBm1qD8F7HTOpzyC.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1308923981508952064/img/LBm1qD8F7HTOpzyC.jpg', 'url': 'https://t.co/h4uDtR4DXz', 'display_url': 'pic.twitter.com/h4uDtR4DXz', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308924777726390277/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
794,"[{'text': 'CHIvHOU', 'indices': [46, 54]}]",[],"[{'screen_name': 'AlvaroMedran', 'name': 'Alvaro Medran Just', 'id': 228520427, 'id_str': '228520427', 'indices': [18, 31]}]",[],"[{'id': 1308923774499201024, 'id_str': '1308923774499201024', 'indices': [65, 88], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Eio7POkWoAAB6uW.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Eio7POkWoAAB6uW.jpg', 'url': 'https://t.co/1QuFKhL1ft', 'display_url': 'pic.twitter.com/1QuFKhL1ft', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308924186790957061/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 700, 'h': 700, 'resize': 'fit'}, 'medium': {'w': 700, 'h': 700, 'resize': 'fit'}}}]"
795,"[{'text': 'CHIvHOU', 'indices': [43, 51]}]",[],[],[],"[{'id': 1308919673925238784, 'id_str': '1308919673925238784', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/Eio3rTUXkAISdC_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eio3rTUXkAISdC_.jpg', 'url': 'https://t.co/oldtUv2kKN', 'display_url': 'pic.twitter.com/oldtUv2kKN', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308920625772326916/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 400, 'h': 224, 'resize': 'fit'}, 'medium': {'w': 400, 'h': 224, 'resize': 'fit'}, 'large': {'w': 400, 'h': 224, 'resize': 'fit'}}}]"
796,"[{'text': 'CHIvHOU', 'indices': [57, 65]}]",[],"[{'screen_name': 'fherbers9393', 'name': 'Fabian Herbers', 'id': 4805446871, 'id_str': '4805446871', 'indices': [24, 37]}]",[],"[{'id': 1308919399068336134, 'id_str': '1308919399068336134', 'indices': [76, 99], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Eio3Qi0WAAYkuSl.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Eio3Qi0WAAYkuSl.jpg', 'url': 'https://t.co/HQHiomoUHg', 'display_url': 'pic.twitter.com/HQHiomoUHg', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308919800865976321/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 750, 'h': 750, 'resize': 'fit'}, 'large': {'w': 750, 'h': 750, 'resize': 'fit'}}}]"
797,"[{'text': 'CHIvHOU', 'indices': [32, 40]}]",[],[],[],"[{'id': 1308917604275253248, 'id_str': '1308917604275253248', 'indices': [41, 64], 'media_url': 'http://pbs.twimg.com/media/Eio1u7hXgAA0153.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eio1u7hXgAA0153.jpg', 'url': 'https://t.co/riIoI7nwIS', 'display_url': 'pic.twitter.com/riIoI7nwIS', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308919421902127104/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 400, 'h': 224, 'resize': 'fit'}, 'medium': {'w': 400, 'h': 224, 'resize': 'fit'}, 'large': {'w': 400, 'h': 224, 'resize': 'fit'}}}]"
798,"[{'text': 'CHIvHOU', 'indices': [50, 58]}]",[],[],[],"[{'id': 1308917503259742209, 'id_str': '1308917503259742209', 'indices': [69, 92], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Eio1iMYWkAEKfBb.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Eio1iMYWkAEKfBb.jpg', 'url': 'https://t.co/9R1ZF4ty6x', 'display_url': 'pic.twitter.com/9R1ZF4ty6x', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308917767173701632/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 724, 'h': 724, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 724, 'h': 724, 'resize': 'fit'}}}]"
799,"[{'text': 'CHIvHOU', 'indices': [29, 37]}]",[],[],[],"[{'id': 1308914626931896321, 'id_str': '1308914626931896321', 'indices': [47, 70], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1308914626931896321/pu/img/LrFE44gIK8VDmAXu.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1308914626931896321/pu/img/LrFE44gIK8VDmAXu.jpg', 'url': 'https://t.co/tvlG7v4VZo', 'display_url': 'pic.twitter.com/tvlG7v4VZo', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308914879068332033/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
800,"[{'text': 'CHIvHOU', 'indices': [9, 17]}]",[],[],[],"[{'id': 1308913911849254921, 'id_str': '1308913911849254921', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/EioyRJVXgAkGO5o.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EioyRJVXgAkGO5o.jpg', 'url': 'https://t.co/89jkkwCHa5', 'display_url': 'pic.twitter.com/89jkkwCHa5', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308914001317953536/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
801,[],[],"[{'screen_name': 'VamosFire', 'name': 'Chicago Fire FC', 'id': 1195080879615463425, 'id_str': '1195080879615463425', 'indices': [3, 13]}]",[],"[{'id': 1308913134745329666, 'id_str': '1308913134745329666', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1308913134745329666/img/PHTeM6xKQFWRIFUm.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1308913134745329666/img/PHTeM6xKQFWRIFUm.jpg', 'url': 'https://t.co/vLxsYTu5tx', 'display_url': 'pic.twitter.com/vLxsYTu5tx', 'expanded_url': 'https://twitter.com/VamosFire/status/1308913627018211329/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1280, 'resize': 'fit'}}, 'source_status_id': 1308913627018211329, 'source_status_id_str': '1308913627018211329', 'source_user_id': 1195080879615463425, 'source_user_id_str': '1195080879615463425'}]"
802,[],[],[],[],
803,[],[],[],[],"[{'id': 1308910524843859968, 'id_str': '1308910524843859968', 'indices': [35, 58], 'media_url': 'http://pbs.twimg.com/media/EiovL_wWoAAso0l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiovL_wWoAAso0l.jpg', 'url': 'https://t.co/3GEM0HqoE8', 'display_url': 'pic.twitter.com/3GEM0HqoE8', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308910748186431488/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1440, 'h': 810, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
804,"[{'text': 'CHIvHOU', 'indices': [36, 44]}]",[],[],[],"[{'id': 1308906676997816327, 'id_str': '1308906676997816327', 'indices': [61, 84], 'media_url': 'http://pbs.twimg.com/media/Eior45AWoAk4UFN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eior45AWoAk4UFN.jpg', 'url': 'https://t.co/w3hMI4UJf0', 'display_url': 'pic.twitter.com/w3hMI4UJf0', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308909136621572097/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
805,[],[],[],[],"[{'id': 1308904667984859141, 'id_str': '1308904667984859141', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/Eiop3FQWkAUMjvQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eiop3FQWkAUMjvQ.jpg', 'url': 'https://t.co/LjMpIgobDL', 'display_url': 'pic.twitter.com/LjMpIgobDL', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308904774436347905/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}}}]"
806,[],[],[],[],"[{'id': 1308899363989716993, 'id_str': '1308899363989716993', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/EiolkZcXgAA81w5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiolkZcXgAA81w5.jpg', 'url': 'https://t.co/9raFUjed1M', 'display_url': 'pic.twitter.com/9raFUjed1M', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308903322494160897/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
807,[],[],[],"[{'url': 'https://t.co/HgapWYOkfw', 'expanded_url': 'http://cf97.co/4rbI30rbrZp', 'display_url': 'cf97.co/4rbI30rbrZp', 'indices': [39, 62]}]","[{'id': 1308896391993974785, 'id_str': '1308896391993974785', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/EiojVMIX0AEWIXM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiojVMIX0AEWIXM.jpg', 'url': 'https://t.co/lhIt9OQTb6', 'display_url': 'pic.twitter.com/lhIt9OQTb6', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1308899524581175296/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}}]"
